tss_index,chrom,gene_name,mean_coverage,std_coverage,in_blacklist,in_chrX,in_overlapping,in_high_variability,removed
13276,chr15,VPS18,1.5754557988932536,0.385027532897277,False,False,False,False,False
13277,chr15,DLL4,1.9170714883060909,0.4807860172737347,False,False,False,False,False
13278,chr15,CHAC1,2.0529978496975008,0.5516009766299915,False,False,False,False,False
13279,chr15,INO80,1.4159807564280864,0.3756124696823115,False,False,False,False,False
13280,chr15,EXD1,1.65810611629764,0.40089032094406707,False,False,True,False,True
13281,chr15,CHP1,1.658612671881869,0.4050221120734744,False,False,True,False,True
13282,chr15,OIP5,1.2955842608804236,0.316043502932065,False,False,True,False,True
13283,chr15,NUSAP1,1.3165386278138704,0.31935703177944635,False,False,True,False,True
13284,chr15,NDUFAF1,1.2547341616081582,0.2987444700196693,False,False,False,False,False
13285,chr15,RTF1,1.4988234767197766,0.40847170458101123,False,False,False,False,False
13286,chr15,ITPKA,1.8894144852432622,0.47150338678252723,False,False,False,False,False
13287,chr15,LTK,1.8882138357557172,0.4904100370992097,False,False,False,False,False
13288,chr15,RPAP1,1.6544410305952622,0.4080131663799748,False,False,False,False,False
13289,chr15,TYRO3,1.8746401082288702,0.47992108050856097,False,False,False,False,False
13290,chr15,MGA,1.6690156881950253,0.49672369288468554,False,False,False,False,False
13291,chr15,MAPKBP1,1.7939249720409725,0.42374264980066456,False,False,False,False,False
13292,chr15,JMJD7,2.046870694123058,0.502593611848185,False,False,True,False,True
13293,chr15,JMJD7-PLA2G4B,2.046162937786254,0.5021084108509637,False,False,True,False,True
13294,chr15,PLA2G4B,2.1489508785882,0.5457642588656627,False,False,False,False,False
13295,chr15,SPTBN5,2.2013612435138183,0.5247196664880622,False,False,False,False,False
13296,chr15,EHD4,1.6240037751457823,0.40569257549475923,False,False,False,False,False
13297,chr15,PLA2G4E,2.3836478256641245,0.5400857340490226,False,False,False,False,False
13298,chr15,PLA2G4D,2.2608839918337984,0.5810432849199761,False,False,False,False,False
13299,chr15,PLA2G4F,2.2182029091833546,0.5420875495070958,False,False,False,False,False
13300,chr15,VPS39,1.9432457945222543,0.521091477531647,False,False,False,False,False
13301,chr15,GANC,1.5433854022926765,0.39881231376840065,False,False,True,False,True
13302,chr15,TMEM87A,1.5402676966667939,0.4007964145384485,False,False,True,False,True
13303,chr15,CAPN3,1.988802547244612,0.46436536364284403,False,False,False,False,False
13304,chr15,ZNF106,1.2210662399395336,0.3362141914749273,False,False,True,False,True
13305,chr15,SNAP23,1.2755138231825962,0.3373288692991933,False,False,True,False,True
13306,chr15,LRRC57,1.5770813969055544,0.37248385913876403,False,False,True,False,True
13307,chr15,HAUS2,1.577016587263995,0.3716689157170151,False,False,True,False,True
13308,chr15,STARD9,1.8527487112975123,0.4441789590992394,False,False,False,False,False
13309,chr15,CDAN1,1.8195088022120882,0.43748561266365044,False,False,False,False,False
13310,chr15,TTBK2,1.7774963091798097,0.45767585358260277,False,False,False,False,False
13311,chr15,UBR1,1.6272827500034857,0.42212339065524523,False,False,False,False,False
13312,chr15,TMEM62,1.749532059609641,0.423778848371268,False,False,False,False,False
13313,chr15,CCNDBP1,1.6926667756205243,0.4151273064006772,False,False,False,False,False
13314,chr15,EPB42,1.8879081061475056,0.4550390156250207,False,False,False,False,False
13315,chr15,TGM5,2.3643451481139635,0.5951119278613521,False,False,False,False,False
13316,chr15,TGM7,2.0379832466748327,0.518921623227083,False,False,False,False,False
13317,chr15,LCMT2,1.9103491710322136,0.48295406384490114,False,False,True,False,True
13318,chr15,ADAL,1.9042275604247316,0.4819753923164669,False,False,True,False,True
13319,chr15,ZSCAN29,1.7370618113978882,0.4328485492163774,False,False,True,False,True
13320,chr15,TUBGCP4,1.743915571362353,0.4346723004459265,False,False,True,False,True
13321,chr15,TP53BP1,1.7583450277173642,0.42082049862491316,False,False,False,False,False
13322,chr15,MAP1A,2.1518027211700583,0.49089147528172516,False,False,False,False,False
13323,chr15,PPIP5K1,0.03134523445650741,0.01934743278976657,False,False,True,False,True
13324,chr15,CKMT1B,0.5236572662072817,0.14534203826473335,False,False,True,False,True
13325,chr15,STRC,0.8335420103050154,0.26962008417330713,False,False,False,False,False
13326,chr15,CATSPER2,1.5692393837647187,0.459854925599287,False,False,False,False,False
13327,chr15,CKMT1A,0.4853452252958267,0.1433262967913431,False,False,False,False,False
13328,chr15,PDIA3,1.4699249493336919,0.3517301358818914,False,False,False,False,False
13329,chr15,ELL3,1.6436439529694726,0.42237347337478903,False,False,False,False,False
13330,chr15,SERF2,1.5243666528912312,0.3362436894899997,False,False,False,False,False
13331,chr15,SERINC4,1.6084584179105073,0.397600930702201,False,False,True,False,True
13332,chr15,HYPK,1.5932977823785706,0.39730308321717034,False,False,True,False,True
13333,chr15,MFAP1,1.3130145380030358,0.29863418060483843,False,False,True,False,True
13334,chr15,WDR76,1.3378871416482006,0.3529566709456062,False,False,True,False,True
13335,chr15,FRMD5,2.150775036337034,0.5485093753474897,False,False,False,False,False
13336,chr15,GOLM2,1.5865060457294056,0.4179540004518161,False,False,False,False,False
13337,chr15,CTDSPL2,1.54091106086384,0.37078548401596156,False,False,False,False,False
13338,chr15,EIF3J,1.434133192582689,0.36098143213904105,False,False,False,False,False
13339,chr15,SPG11,1.4400214074239883,0.37698853688294703,False,False,False,False,False
13340,chr15,PATL2,1.3588137393590327,0.3712015559812398,False,False,True,False,True
13341,chr15,B2M,1.348375387679809,0.3661646297194745,False,False,True,False,True
13342,chr15,TRIM69,1.3973220782972715,0.3555224969962827,False,False,False,False,False
13343,chr15,TERB2,1.8910064140438554,0.4374539961696203,False,False,False,False,False
13344,chr15,SORD,1.9889475819979534,0.4888639213232404,False,False,False,False,False
13345,chr15,DUOX2,2.197653706299298,0.5160437827386358,False,False,True,False,True
13346,chr15,DUOXA2,2.2037516366810137,0.5180946840748691,False,False,True,False,True
13347,chr15,DUOXA1,2.3497168117488068,0.5279536028117421,False,False,True,False,True
13348,chr15,DUOX1,2.359822358020643,0.5275713883377164,False,False,True,False,True
13349,chr15,SHF,1.971066784288113,0.43245565629720495,False,False,False,False,False
13350,chr15,SLC28A2,1.8550528476319739,0.45283868808783867,False,False,False,False,False
13351,chr15,GATM,1.9238493712966716,0.47845324906050807,False,False,False,False,False
13352,chr15,AFG2B,1.7465216255200047,0.4308756694639391,False,False,False,False,False
13353,chr15,C15orf48,1.758917841719859,0.39471650371153905,False,False,False,False,False
13354,chr15,SLC30A4,1.7018265546152969,0.44086883349450784,False,False,False,False,False
13355,chr15,BLOC1S6,1.5760130894597986,0.41937849013966394,False,False,False,False,False
13356,chr15,SQOR,1.4713843704813505,0.36216599819611345,False,False,False,False,False
13357,chr15,SEMA6D,2.1306590091640634,0.5035391982646142,False,False,False,False,False
13358,chr15,SLC24A5,2.123542269623804,0.522229344397495,False,False,False,False,False
13359,chr15,MYEF2,2.2857288195918795,0.5518761393055807,False,False,False,False,False
13360,chr15,CTXN2,2.281470417968729,0.5617194382199923,False,False,False,False,False
13361,chr15,SLC12A1,2.195708189503147,0.5356007979139477,False,False,False,False,False
13362,chr15,DUT,1.7278885277927925,0.4094721790942673,False,False,False,False,False
13363,chr15,FBN1,2.0448001012710093,0.5076613377876532,False,False,False,False,False
13364,chr15,CEP152,2.0732683613286915,0.5677657839973963,False,False,False,False,False
13365,chr15,EID1,1.9680792099250228,0.5045166269906441,False,False,False,False,False
13366,chr15,SHC4,2.0960296259479874,0.5277928290544395,False,False,False,False,False
13367,chr15,SECISBP2L,1.9589308468812614,0.45378486210451136,False,False,False,False,False
13368,chr15,COPS2,1.6580771516532957,0.45391525392590504,False,False,False,False,False
13369,chr15,GALK2,1.6267826475997433,0.4010123258325249,False,False,False,False,False
13370,chr15,FGF7,2.0811178734735494,0.4901591070161644,False,False,False,False,False
13371,chr15,FAM227B,1.8457039822068844,0.420658818439134,False,False,True,False,True
13372,chr15,DTWD1,1.8237831484661313,0.41714063730825474,False,False,True,False,True
13373,chr15,ATP8B4,1.732633545817711,0.4625565872003302,False,False,False,False,False
13374,chr15,SLC27A2,2.0212405233403046,0.5061151009592373,False,False,False,False,False
13375,chr15,HDC,1.97118315256209,0.489139239784242,False,False,False,False,False
13376,chr15,GABPB1,1.5678273090825956,0.3967385799882266,False,False,False,False,False
13377,chr15,USP8,1.6644250030359264,0.5127822431995681,False,False,False,False,False
13378,chr15,USP50,1.8754163680347464,0.43246265468967793,False,False,False,False,False
13379,chr15,TRPM7,1.6467742225405653,0.42390342837732226,False,False,False,False,False
13380,chr15,SPPL2A,1.599698291482129,0.4072130503506377,False,False,False,False,False
13381,chr15,AP4E1,1.4282154894877093,0.3600562155767574,False,False,False,False,False
13382,chr15,TNFAIP8L3,2.1445679632691097,0.5525440497688024,False,False,False,False,False
13383,chr15,CYP19A1,2.4161232467249203,0.5814916472964397,False,False,True,False,True
13384,chr15,GLDN,2.4182230494133536,0.5735519209293686,False,False,True,False,True
13385,chr15,DMXL2,1.867493462958254,0.46783195904408253,False,False,False,False,False
13386,chr15,SCG3,2.2054543329929985,0.5022552510343561,False,False,False,False,False
13387,chr15,LYSMD2,1.8561642843829251,0.45022312384151375,False,False,False,False,False
13388,chr15,TMOD2,1.977899896177614,0.49791084842694433,False,False,False,False,False
13389,chr15,TMOD3,1.8879941617388603,0.5028216214889379,False,False,False,False,False
13390,chr15,LEO1,1.4060228886906807,0.33063960455962876,False,False,False,False,False
13391,chr15,MAPK6,1.4920828848675207,0.4666081651022046,False,False,False,False,False
13392,chr15,BCL2L10,2.0996285238191286,0.48912443431917113,False,False,False,False,False
13393,chr15,GNB5,1.9410226545876,0.4317179041863307,False,False,False,False,False
13394,chr15,MYO5C,2.003815621549363,0.5397947812690658,False,False,False,False,False
13395,chr15,MYO5A,1.8140537233016247,0.4256742145142425,False,False,False,False,False
13396,chr15,ARPP19,1.8046012046732827,0.43900807656904656,False,False,False,False,False
13397,chr15,ATOSA,1.5956920910645704,0.4371615706701978,False,False,False,False,False
13398,chr15,ONECUT1,2.0002232747006246,0.5193308846179374,False,False,False,False,False
13399,chr15,WDR72,2.0819332089073836,0.5373009480404073,False,False,False,False,False
13400,chr15,UNC13C,2.173893653051288,0.5226761425204105,False,False,False,False,False
13401,chr15,RSL24D1,1.7410049474186078,0.4014325685520352,False,False,False,False,False
13402,chr15,RAB27A,1.6895157449539138,0.4301788940411504,False,False,False,False,False
13403,chr15,PIGBOS1,1.421027081052695,0.34724944679346736,False,False,True,False,True
13404,chr15,PIGB,1.4247692134014727,0.34813487058690223,False,False,True,False,True
13405,chr15,CCPG1,1.4261481209878297,0.38922512406828763,False,False,True,False,True
13406,chr15,PIERCE2,1.4160379724276948,0.38660273403402806,False,False,True,False,True
13407,chr15,DNAAF4,2.0691092612571196,0.49860041591606424,False,False,False,False,False
13408,chr15,PYGO1,2.054212971482036,0.48959373295158115,False,False,False,False,False
13409,chr15,PRTG,2.040985487273371,0.4776620098063053,False,False,False,False,False
13410,chr15,NEDD4,1.8688632099209392,0.44894045516140985,False,False,False,False,False
13411,chr15,RFX7,1.7055135208239367,0.4549388843700529,False,False,False,False,False
13412,chr15,TEX9,2.0119285905699895,0.4826614518894986,False,False,False,False,False
13413,chr15,MNS1,1.9120407044034677,0.4998280879814987,False,False,False,False,False
13414,chr15,ZNF280D,2.057129005686852,0.5063141958290416,False,False,False,False,False
13415,chr15,TCF12,1.824577069822793,0.4582331712893537,False,False,False,False,False
13416,chr15,CGNL1,2.101318296363772,0.5503000178518841,False,False,False,False,False
13417,chr15,MYZAP,2.1546876080448714,0.5477310091849921,False,False,True,False,True
13418,chr15,GCOM1,2.1548635310610718,0.5486633991531079,False,False,True,False,True
13419,chr15,POLR2M,2.0020525977350117,0.47059905191405504,False,False,False,False,False
13420,chr15,ALDH1A2,2.031001525937441,0.49991501887146866,False,False,False,False,False
13421,chr15,AQP9,1.978567863662554,0.47280951528462944,False,False,False,False,False
13422,chr15,LIPC,1.9368781443782606,0.5072180476714937,False,False,False,False,False
13423,chr15,ADAM10,1.5960879871613889,0.4503816968484756,False,False,False,False,False
13424,chr15,MINDY2,1.589596132210327,0.39583926128974317,False,False,False,False,False
13425,chr15,SLTM,1.362590499835942,0.32010224526698405,False,False,False,False,False
13426,chr15,RNF111,1.6084651082943766,0.384798530553036,False,False,False,False,False
13427,chr15,CCNB2,1.7595349812076946,0.4349534391439693,False,False,False,False,False
13428,chr15,LDHAL6B,2.131854031965963,0.5764386660150594,False,False,False,False,False
13429,chr15,MYO1E,1.8138290230443155,0.438565548333799,False,False,False,False,False
13430,chr15,FAM81A,2.114976672562963,0.5017070682807395,False,False,False,False,False
13431,chr15,GCNT3,1.6901533165268392,0.4131915477141043,False,False,False,False,False
13432,chr15,GTF2A2,1.8802328543233922,0.48096741753269606,False,False,False,False,False
13433,chr15,BNIP2,1.3112716845885186,0.30713381732337364,False,False,False,False,False
13434,chr15,FOXB1,1.9092013767741893,0.5005806711631171,False,False,False,False,False
13435,chr15,ANXA2,1.8182778979798866,0.490882048377642,False,False,False,False,False
13436,chr15,ICE2,1.8441079274667145,0.4103688303241446,False,False,False,False,False
13437,chr15,RORA,2.0345318525596623,0.5033761786176619,False,False,False,False,False
13438,chr15,VPS13C,1.7982769338409303,0.44824064961522436,False,False,False,False,False
13439,chr15,C2CD4A,1.877990607943954,0.40222775090850094,False,False,False,False,False
13440,chr15,C2CD4B,2.3323827419956844,0.6075940652918463,False,False,False,False,False
13441,chr15,TLN2,2.006732971751067,0.5068570343258236,False,False,False,False,False
13442,chr15,TPM1,2.0311097509735614,0.49431876271889214,False,False,False,False,False
13443,chr15,LACTB,1.4836194454831886,0.39770612059265265,False,False,False,False,False
13444,chr15,RPS27L,1.5067287089421137,0.39858912072604336,False,False,False,False,False
13445,chr15,RAB8B,1.6345833808418004,0.44021661315196486,False,False,False,False,False
13446,chr15,APH1B,1.5998596467161261,0.3762057632036578,False,False,False,False,False
13447,chr15,CA12,2.2621515838703403,0.5414936748304723,False,False,False,False,False
13448,chr15,USP3,1.367222439859764,0.34749445588256644,False,False,False,False,False
13449,chr15,FBXL22,1.7440844600995467,0.4410603640522496,False,False,False,False,False
13450,chr15,HERC1,1.6105539518752796,0.41851860260807294,False,False,False,False,False
13451,chr15,DAPK2,1.8955733375889825,0.46549609322055735,False,False,False,False,False
13452,chr15,CIAO2A,1.3968682144391271,0.36124173664574766,False,False,True,False,True
13453,chr15,SNX1,1.3884651459140445,0.3403363313962882,False,False,True,False,True
13454,chr15,SNX22,1.7191394746481337,0.4300348880554127,False,False,False,False,False
13455,chr15,PPIB,1.6264961420640867,0.4489637357606484,False,False,False,False,False
13456,chr15,CSNK1G1,1.5435933898975112,0.36353351058938504,False,False,False,False,False
13457,chr15,PCLAF,1.3903186037151045,0.3330895029290412,False,False,False,False,False
13458,chr15,TRIP4,1.4250700573611628,0.3873226449007751,False,False,False,False,False
13459,chr15,ZNF609,1.7832438819701892,0.4524961411229887,False,False,False,False,False
13460,chr15,OAZ2,1.7352094849678068,0.39930840418127406,False,False,False,False,False
13461,chr15,RBPMS2,1.9562065571110236,0.4879243618072595,False,False,False,False,False
13462,chr15,PIF1,1.5871200963397356,0.36998080015340185,False,False,False,False,False
13463,chr15,PLEKHO2,1.3347186216071214,0.3310127617449516,False,False,False,False,False
13464,chr15,ANKDD1A,2.0606594683227475,0.4835605194850879,False,False,False,False,False
13465,chr15,SPG21,1.4630500863282847,0.38249268441209944,False,False,False,False,False
13466,chr15,MTFMT,1.7892122981119902,0.3984874707038454,False,False,False,False,False
13467,chr15,SLC51B,1.8713534248295975,0.4928461953827047,False,False,False,False,False
13468,chr15,RASL12,2.326931616163977,0.5528257744931472,False,False,False,False,False
13469,chr15,KBTBD13,2.440900599661888,0.55139379768496,False,False,False,False,False
13470,chr15,UBAP1L,2.161853000610134,0.668061669613237,False,False,False,False,False
13471,chr15,PDCD7,1.688932611109609,0.41311670187758115,False,False,False,False,False
13472,chr15,CLPX,1.4707309894444502,0.3529209944534177,False,False,False,False,False
13473,chr15,CILP,2.4645685744860155,0.5984962613175439,False,False,False,False,False
13474,chr15,PARP16,1.693475834855556,0.4459441263419013,False,False,False,False,False
13475,chr15,IGDCC3,2.1882232202817895,0.5174455364191954,False,False,False,False,False
13476,chr15,IGDCC4,2.1074212832297734,0.5213974869498236,False,False,False,False,False
13477,chr15,DPP8,1.5965023831875578,0.4135271462803515,False,False,False,False,False
13478,chr15,HACD3,1.717837684491664,0.41779189395540905,False,False,False,False,False
13479,chr15,INTS14,1.7212966947100425,0.43760748496641405,False,False,False,False,False
13480,chr15,SLC24A1,2.184234336278591,0.49857274066953755,False,False,False,False,False
13481,chr15,DENND4A,1.3186217919866678,0.3321493441810657,False,False,False,False,False
13482,chr15,RAB11A,1.329375444795115,0.31497868818290725,False,False,False,False,False
13483,chr15,MEGF11,2.1767566666530205,0.49040067924611574,False,False,False,False,False
13484,chr15,DIS3L,1.9002190950320852,0.49587653618779587,False,False,False,False,False
13485,chr15,TIPIN,1.4478450474340339,0.3784237883855304,False,False,False,False,False
13486,chr15,MAP2K1,1.4977764422276647,0.3558648501598695,False,False,False,False,False
13487,chr15,SNAPC5,1.6066025838051936,0.419229138292554,False,False,False,False,False
13488,chr15,RPL4,1.5145337684501823,0.41455252694023276,False,False,True,False,True
13489,chr15,ZWILCH,1.5500401955616103,0.41128447189819917,False,False,True,False,True
13490,chr15,LCTL,2.0548236702380427,0.5176754299576003,False,False,False,False,False
13491,chr15,SMAD6,1.8478140286923959,0.4521176424605728,False,False,False,False,False
13492,chr15,SMAD3,1.9257761156781164,0.4454955045265051,False,False,False,False,False
13493,chr15,AAGAB,1.9078390068152884,0.4473656846980052,False,False,True,False,True
13494,chr15,IQCH,1.9210366175735951,0.45159032999250875,False,False,True,False,True
13495,chr15,C15orf61,1.634067742563776,0.38807975387982785,False,False,False,False,False
13496,chr15,MAP2K5,1.777842589081035,0.41700233255952973,False,False,False,False,False
13497,chr15,SKOR1,1.9919112699520776,0.48252490750876686,False,False,False,False,False
13498,chr15,PIAS1,1.7488992921657087,0.4546546893410069,False,False,False,False,False
13499,chr15,CALML4,1.8389259736179475,0.5044357944569866,False,False,False,False,False
13500,chr15,CLN6,1.6489941831775041,0.39600939593633067,False,False,False,False,False
13501,chr15,FEM1B,1.913489913348257,0.4555308969465287,False,False,False,False,False
13502,chr15,ITGA11,2.5756725287855073,0.6164685586156595,False,False,False,False,False
13503,chr15,CORO2B,2.275404632682266,0.5647909709864203,False,False,False,False,False
13504,chr15,ANP32A,1.3744884949791298,0.3268326718264744,False,False,False,False,False
13505,chr15,SPESP1,2.1343250653149535,0.5113375074350548,False,False,True,False,True
13506,chr15,NOX5,2.1343250653149535,0.5113375074350548,False,False,True,False,True
13507,chr15,GLCE,1.998519677374916,0.5272265856847436,False,False,False,False,False
13508,chr15,PAQR5,2.299022674774224,0.5406919734692907,False,False,False,False,False
13509,chr15,KIF23,1.992070655479212,0.44726544258532014,False,False,False,False,False
13510,chr15,RPLP1,1.5338231506210345,0.3633369562059089,False,False,False,False,False
13511,chr15,TLE3,1.3549006901043779,0.3324458085958581,False,False,False,False,False
13512,chr15,UACA,1.883077893450867,0.46727782997055467,False,False,False,False,False
13513,chr15,LARP6,2.296615942678133,0.5726679023763698,False,False,False,False,False
13514,chr15,THAP10,2.165959055345183,0.47955204956436903,False,False,True,False,True
13515,chr15,LRRC49,2.157171620610508,0.48564146038445566,False,False,True,False,True
13516,chr15,THSD4,2.2390022426521456,0.546290455966047,False,False,False,False,False
13517,chr15,NR2E3,2.3531326869396985,0.5745100388977015,False,False,False,False,False
13518,chr15,MYO9A,1.8057334640973721,0.40805982343747477,False,False,True,False,True
13519,chr15,SENP8,1.7996579890674655,0.4006865863285283,False,False,True,False,True
13520,chr15,GRAMD2A,1.7969230555088216,0.4167119318935433,False,False,False,False,False
13521,chr15,PKM,1.527240278128568,0.3798531862998316,False,False,False,False,False
13522,chr15,PARP6,1.8525405770183825,0.4300150431140447,False,False,False,False,False
13523,chr15,CELF6,1.9070390522996703,0.4271764929665023,False,False,False,False,False
13524,chr15,HEXA,1.63927755209466,0.4070018098212208,False,False,False,False,False
13525,chr15,TMEM202,2.0013807420049154,0.48172092487992907,False,False,False,False,False
13526,chr15,ARIH1,1.485244920851457,0.3761397594021333,False,False,False,False,False
13527,chr15,GOLGA6B,0.14078516027202986,0.047130076690756924,True,False,False,False,True
13528,chr15,HIGD2B,1.6202441110683736,0.39340849308827414,True,False,True,False,True
13529,chr15,BBS4,1.6192873565605317,0.3926630546039775,True,False,True,False,True
13530,chr15,ADPGK,1.7677005947568565,0.45164612922297787,False,False,False,False,False
13531,chr15,NEO1,2.1855721061352593,0.5192672912329017,False,False,False,False,False
13532,chr15,HCN4,2.551990067819464,0.6956227504549404,False,False,False,True,True
13533,chr15,REC114,2.276367315336005,0.5566547570228649,False,False,False,False,False
13534,chr15,NPTN,1.6934181884611603,0.41897624958754187,False,False,False,False,False
13535,chr15,CD276,2.166161456313989,0.5206069856244282,False,False,False,False,False
13536,chr15,INSYN1,2.4082800494751435,0.5909866349485781,False,False,False,False,False
13537,chr15,TBC1D21,2.302057528225554,0.5776795561833005,False,False,False,False,False
13538,chr15,LOXL1,2.1996881518141094,0.6171986689635865,False,False,False,False,False
13539,chr15,STOML1,1.6362408637112953,0.40730305244553916,False,False,True,False,True
13540,chr15,PML,1.5493827796567394,0.40818853808820654,False,False,True,False,True
13541,chr15,GOLGA6A,0.16129942910516964,0.06455116794641069,True,False,False,False,True
13542,chr15,ISLR2,1.9178581729707702,0.5017057489095176,False,False,False,False,False
13543,chr15,ISLR,2.6460349541046737,0.6294289043689573,False,False,False,False,False
13544,chr15,STRA6,2.5103703875335133,0.6036058307378378,False,False,False,False,False
13545,chr15,CCDC33,2.415533679716654,0.6284983785177584,False,False,False,False,False
13546,chr15,CYP11A1,2.0718451256232613,0.5018858662003659,False,False,False,False,False
13547,chr15,SEMA7A,1.8926054778492982,0.455011883196391,False,False,False,False,False
13548,chr15,UBL7,1.5289775872983034,0.4290307743766199,False,False,False,False,False
13549,chr15,ARID3B,1.5671653554669083,0.3744523746700854,False,False,False,False,False
13550,chr15,CLK3,1.8365569716450365,0.4463021229459894,False,False,False,False,False
13551,chr15,EDC3,1.738886770028653,0.43352120831573626,False,False,False,False,False
13552,chr15,CYP1A1,2.2687138909988946,0.5535535345692802,False,False,False,False,False
13553,chr15,CYP1A2,2.187846568379062,0.5349138123714113,False,False,False,False,False
13554,chr15,CSK,1.2729849793616577,0.33801485335615367,False,False,False,False,False
13555,chr15,LMAN1L,1.7825687531726435,0.4376585570078436,False,False,False,False,False
13556,chr15,CPLX3,2.191294633280655,0.571818389754339,False,False,False,False,False
13557,chr15,ULK3,1.805565358657858,0.41124013516249214,False,False,False,False,False
13558,chr15,SCAMP2,1.401506070272432,0.35905419940329836,False,False,False,False,False
13559,chr15,MPI,1.6331966070541037,0.3843075131089263,False,False,False,False,False
13560,chr15,FAM219B,1.6866996566239008,0.4313326295389951,False,False,False,False,False
13561,chr15,COX5A,1.5279533991873289,0.37643076215105936,False,False,False,False,False
13562,chr15,RPP25,1.7194183083030459,0.44646621979827966,False,False,False,False,False
13563,chr15,SCAMP5,1.8899522951122583,0.47842526011894043,False,False,False,False,False
13564,chr15,PPCDC,1.6783829843272955,0.44991121006954676,False,False,False,False,False
13565,chr15,C15orf39,1.530766190099276,0.38998845734358056,False,False,False,False,False
13566,chr15,GOLGA6C,0.41565901136482525,0.12132999164869557,True,False,False,False,True
13567,chr15,GOLGA6D,0.1897373421087947,0.0748246589068637,True,False,False,False,True
13568,chr15,COMMD4,1.745562131045449,0.4416815389469555,False,False,False,False,False
13569,chr15,NEIL1,1.7461914350355974,0.4243234826324154,False,False,False,False,False
13570,chr15,MAN2C1,1.7020066633362427,0.41031260682071097,False,False,False,False,False
13571,chr15,SIN3A,1.0639781928149379,0.30629090662887304,False,False,False,False,False
13572,chr15,PTPN9,1.5637654297140686,0.41153092994101537,False,False,False,False,False
13573,chr15,SNUPN,1.3590759694982304,0.30763186683919524,False,False,False,False,False
13574,chr15,IMP3,1.4067593317155853,0.3224243759480205,False,False,False,False,False
13575,chr15,SNX33,1.9450651679289412,0.41990152756506677,False,False,False,False,False
13576,chr15,CSPG4,1.7433890471484947,0.4563879954986399,False,False,False,False,False
13577,chr15,CIMAP1C,2.0828321693810805,0.5249958108260183,False,False,False,False,False
13578,chr15,UBE2Q2,2.022251636740712,0.505346286561799,False,False,False,False,False
13579,chr15,FBXO22,1.6989743634571586,0.38266044047711456,False,False,False,False,False
13580,chr15,NRG4,2.2649988433572448,0.5227219680517439,False,False,False,False,False
13581,chr15,TMEM266,2.092626446347727,0.5484116429925111,False,False,False,False,False
13582,chr15,ETFA,1.7504825432791116,0.40197303008156887,False,False,False,False,False
13583,chr15,ISL2,1.709826195720025,0.4224216030950542,False,False,False,False,False
13584,chr15,SCAPER,1.71014182800779,0.4553064688619816,False,False,False,False,False
13585,chr15,RCN2,1.833682157065779,0.4377866189106452,False,False,False,False,False
13586,chr15,PSTPIP1,1.8312045015178493,0.4709693848656549,False,False,False,False,False
13587,chr15,TSPAN3,1.841465525525825,0.4828194341183315,False,False,False,False,False
13588,chr15,PEAK1,1.7821583225657105,0.43172460243419614,False,False,True,False,True
13589,chr15,HMG20A,1.760876150576493,0.42813609015333437,False,False,True,False,True
13590,chr15,LINGO1,2.3215029555059066,0.5894488965955224,False,False,False,False,False
13591,chr15,TBC1D2B,1.7841208054695346,0.5021214489808433,False,False,False,False,False
13592,chr15,SH2D7,2.1410877163856874,0.5503056954537937,False,False,False,False,False
13593,chr15,CIB2,1.9975562631066524,0.4431930152403332,False,False,False,False,False
13594,chr15,IDH3A,1.6781006704839916,0.4260331838405472,False,False,False,False,False
13595,chr15,ACSBG1,2.328135237988394,0.5849564127993768,False,False,False,False,False
13596,chr15,DNAJA4,2.1057956840317233,0.5181275668456264,False,False,False,False,False
13597,chr15,SKIC8,1.8332476185792557,0.47229415627968113,False,False,False,False,False
13598,chr15,CRABP1,2.3254445477413883,0.5942879936459773,False,False,False,False,False
13599,chr15,IREB2,1.532031838242251,0.3803471907991212,False,False,False,False,False
13600,chr15,HYKK,1.7613565242914662,0.4208032393570196,False,False,False,False,False
13601,chr15,PSMA4,1.7072759623514855,0.4107223556461463,False,False,False,False,False
13602,chr15,CHRNA5,1.8954183732288563,0.4655165657993161,False,False,False,False,False
13603,chr15,CHRNA3,2.2920687347875086,0.5372465920740279,False,False,False,False,False
13604,chr15,CHRNB4,2.163617426747048,0.5369285228802794,False,False,False,False,False
13605,chr15,ADAMTS7,2.0442440305146,0.5057844740640729,False,False,False,False,False
13606,chr15,MORF4L1,1.3169005635345663,0.3517351517630937,False,False,False,False,False
13607,chr15,CTSH,1.7987859366205599,0.4887212350277305,False,False,False,False,False
13608,chr15,RASGRF1,2.307470451047388,0.5902431657740678,False,False,False,False,False
13609,chr15,ANKRD34C,2.211234685708913,0.5413481089797088,False,False,False,False,False
13610,chr15,TMED3,2.192225496737027,0.4935421066221217,False,False,False,False,False
13611,chr15,MINAR1,2.2470287505784547,0.5673526481361029,False,False,False,False,False
13612,chr15,MTHFS,1.5460432850853854,0.3961487343419338,False,False,False,False,False
13613,chr15,ST20-MTHFS,1.4037041628802502,0.3489756466640023,False,False,False,False,False
13614,chr15,BCL2A1,1.4018601306289507,0.32691013509139905,False,False,False,False,False
13615,chr15,ZFAND6,1.6037185668172942,0.43901627216244626,False,False,False,False,False
13616,chr15,FAH,1.784854393030732,0.432967730358228,False,False,False,False,False
13617,chr15,CTXND1,2.3103764554306263,0.5664901296538732,False,False,False,False,False
13618,chr15,ARNT2,2.3578429114213217,0.5803149929651972,False,False,False,False,False
